set,dataset,query_id,source_split,sampling_seed,initial_rank,initial_role,final_selection_basis,final_trajectory_status
allocator-development,2wiki,79dbdc89097411ebbdb0ac1f6bf848b6,train,2026080205,432,primary,primary,complete
allocator-development,2wiki,7a0958560bda11eba7f7acde48001122,train,2026080205,333,primary,primary,complete
allocator-development,2wiki,7a38a0c0084c11ebbd56ac1f6bf848b6,train,2026080205,285,primary,primary,complete
allocator-development,2wiki,7a9435100bdb11eba7f7acde48001122,train,2026080205,337,primary,primary,complete
allocator-development,2wiki,7aa51c0808e411ebbda4ac1f6bf848b6,train,2026080205,315,primary,primary,complete
allocator-development,2wiki,7b014e740bdc11eba7f7acde48001122,train,2026080205,522,primary,primary,complete
allocator-development,2wiki,7ba100b4087711ebbd67ac1f6bf848b6,train,2026080205,89,primary,primary,complete
allocator-development,2wiki,7bc4ab1e084c11ebbd56ac1f6bf848b6,train,2026080205,176,primary,primary,complete
allocator-development,2wiki,7bf6a8de0bdb11eba7f7acde48001122,train,2026080205,164,primary,primary,complete
allocator-development,2wiki,7c512d8c08ce11ebbd94ac1f6bf848b6,train,2026080205,48,primary,primary,complete
allocator-development,2wiki,7ca25e1b087311ebbd66ac1f6bf848b6,train,2026080205,128,primary,primary,complete
allocator-development,2wiki,7d05e4440bd911eba7f7acde48001122,train,2026080205,32,primary,primary,complete
allocator-development,2wiki,7d6b5be80bda11eba7f7acde48001122,train,2026080205,206,primary,primary,complete
allocator-development,2wiki,7d8f9bf7085411ebbd59ac1f6bf848b6,train,2026080205,42,primary,primary,complete
allocator-development,2wiki,7df4b29c08b711ebbd88ac1f6bf848b6,train,2026080205,153,primary,primary,complete
allocator-development,2wiki,7dfd7fe60bda11eba7f7acde48001122,train,2026080205,386,primary,primary,complete
allocator-development,2wiki,7e1f2e4e0bd911eba7f7acde48001122,train,2026080205,273,primary,primary,complete
allocator-development,2wiki,7e36d59e0bd911eba7f7acde48001122,train,2026080205,389,primary,primary,complete
allocator-development,2wiki,7e5e605c089411ebbd75ac1f6bf848b6,train,2026080205,69,primary,primary,complete
allocator-development,2wiki,7e7cafac0bdd11eba7f7acde48001122,train,2026080205,235,primary,primary,complete
allocator-development,2wiki,7f2c0dde089d11ebbd78ac1f6bf848b6,train,2026080205,58,primary,primary,complete
allocator-development,2wiki,7f4403b40bdc11eba7f7acde48001122,train,2026080205,485,primary,primary,complete
allocator-development,2wiki,7f4baf0c0bdb11eba7f7acde48001122,train,2026080205,383,primary,primary,complete
allocator-development,2wiki,7f849ffb09c211ebbdb0ac1f6bf848b6,train,2026080205,539,primary,primary,complete
allocator-development,2wiki,8061598a088611ebbd6dac1f6bf848b6,train,2026080205,355,primary,primary,complete
allocator-development,2wiki,80abac72088d11ebbd70ac1f6bf848b6,train,2026080205,252,primary,primary,complete
allocator-development,2wiki,80c0df480bda11eba7f7acde48001122,train,2026080205,39,primary,primary,complete
allocator-development,2wiki,80e480320bdb11eba7f7acde48001122,train,2026080205,75,primary,primary,complete
allocator-development,2wiki,8308df9c08a311ebbd7bac1f6bf848b6,train,2026080205,526,primary,primary,complete
allocator-development,2wiki,83330d420bd911eba7f7acde48001122,train,2026080205,267,primary,primary,complete
allocator-development,2wiki,83a107940bdd11eba7f7acde48001122,train,2026080205,450,primary,primary,complete
allocator-development,2wiki,83d2a5e20bdd11eba7f7acde48001122,train,2026080205,227,primary,primary,complete
allocator-development,2wiki,83d97f400bdb11eba7f7acde48001122,train,2026080205,213,primary,primary,complete
allocator-development,2wiki,83f328520bd911eba7f7acde48001122,train,2026080205,177,primary,primary,complete
allocator-development,2wiki,8497d4f20bdd11eba7f7acde48001122,train,2026080205,162,primary,primary,complete
allocator-development,2wiki,849ad71a0bdd11eba7f7acde48001122,train,2026080205,478,primary,primary,complete
allocator-development,2wiki,84ab9319099211ebbdb0ac1f6bf848b6,train,2026080205,504,primary,primary,complete
allocator-development,2wiki,84b455fc0bdb11eba7f7acde48001122,train,2026080205,180,primary,primary,complete
allocator-development,2wiki,86bf6ed608b611ebbd88ac1f6bf848b6,train,2026080205,251,primary,primary,complete
allocator-development,2wiki,8734c50c085011ebbd57ac1f6bf848b6,train,2026080205,551,primary,primary,complete
allocator-development,2wiki,876e578c0bdd11eba7f7acde48001122,train,2026080205,221,primary,primary,complete
allocator-development,2wiki,8777c50e0bda11eba7f7acde48001122,train,2026080205,483,primary,primary,complete
allocator-development,2wiki,8836ade2086111ebbd5dac1f6bf848b6,train,2026080205,150,primary,primary,complete
allocator-development,2wiki,89b974be0bdc11eba7f7acde48001122,train,2026080205,88,primary,primary,complete
allocator-development,2wiki,8a0f94140bd911eba7f7acde48001122,train,2026080205,269,primary,primary,complete
allocator-development,2wiki,8b16668408c911ebbd92ac1f6bf848b6,train,2026080205,4,primary,primary,complete
allocator-development,2wiki,8bd91e79099211ebbdb0ac1f6bf848b6,train,2026080205,459,primary,primary,complete
allocator-development,2wiki,8c1928d00bdc11eba7f7acde48001122,train,2026080205,563,primary,primary,complete
allocator-development,2wiki,8c2cd8780bda11eba7f7acde48001122,train,2026080205,36,primary,primary,complete
allocator-development,2wiki,8c66b89e0bdb11eba7f7acde48001122,train,2026080205,298,primary,primary,complete
allocator-development,2wiki,8d4352a6089111ebbd73ac1f6bf848b6,train,2026080205,547,primary,primary,complete
allocator-development,2wiki,8d5a19840baf11ebab90acde48001122,train,2026080205,276,primary,primary,complete
allocator-development,2wiki,8e905b900bd911eba7f7acde48001122,train,2026080205,393,primary,primary,complete
allocator-development,2wiki,8f3c71540bda11eba7f7acde48001122,train,2026080205,568,primary,primary,complete
allocator-development,2wiki,8f757060089411ebbd75ac1f6bf848b6,train,2026080205,194,primary,primary,complete
allocator-development,2wiki,8f7d2e2f099011ebbdb0ac1f6bf848b6,train,2026080205,418,primary,primary,complete
allocator-development,2wiki,900744f208a511ebbd7dac1f6bf848b6,train,2026080205,212,primary,primary,complete
allocator-development,2wiki,907d45840bda11eba7f7acde48001122,train,2026080205,479,primary,primary,complete
allocator-development,2wiki,9088c1e60baf11ebab90acde48001122,train,2026080205,375,primary,primary,complete
allocator-development,2wiki,9094dd4b098a11ebbdb0ac1f6bf848b6,train,2026080205,107,primary,primary,complete
allocator-development,2wiki,910acfd60bd911eba7f7acde48001122,train,2026080205,196,primary,primary,complete
allocator-development,2wiki,9117c8e308b611ebbd88ac1f6bf848b6,train,2026080205,25,primary,primary,complete
allocator-development,2wiki,914380b80bdb11eba7f7acde48001122,train,2026080205,413,primary,primary,complete
allocator-development,2wiki,91e7b2340bd911eba7f7acde48001122,train,2026080205,349,primary,primary,complete
allocator-development,2wiki,91eb38160bdc11eba7f7acde48001122,train,2026080205,144,primary,primary,complete
allocator-development,2wiki,92377c2c0bdb11eba7f7acde48001122,train,2026080205,591,primary,primary,complete
allocator-development,2wiki,926dc67008f111ebbda8ac1f6bf848b6,train,2026080205,67,primary,primary,complete
allocator-development,2wiki,92740c7a093811ebbdaeac1f6bf848b6,train,2026080205,80,primary,primary,complete
allocator-development,2wiki,9282b31808d911ebbd9cac1f6bf848b6,train,2026080205,24,primary,primary,complete
allocator-development,2wiki,933865140bdb11eba7f7acde48001122,train,2026080205,354,primary,primary,complete
allocator-development,2wiki,93b6a9e20bdb11eba7f7acde48001122,train,2026080205,490,primary,primary,complete
allocator-development,2wiki,93f96475084a11ebbd56ac1f6bf848b6,train,2026080205,64,primary,primary,complete
allocator-development,2wiki,94716f8b098711ebbdb0ac1f6bf848b6,train,2026080205,544,primary,primary,complete
allocator-development,2wiki,94a2e572088f11ebbd72ac1f6bf848b6,train,2026080205,316,primary,primary,complete
allocator-development,2wiki,94a47fa1086b11ebbd5fac1f6bf848b6,train,2026080205,62,primary,primary,complete
allocator-development,2wiki,959da1d0087411ebbd67ac1f6bf848b6,train,2026080205,497,primary,primary,complete
allocator-development,2wiki,96902f9208b811ebbd88ac1f6bf848b6,train,2026080205,116,primary,primary,complete
allocator-development,2wiki,96ab66da0bd911eba7f7acde48001122,train,2026080205,519,primary,primary,complete
allocator-development,2wiki,96cc1e040bdc11eba7f7acde48001122,train,2026080205,321,primary,primary,complete
allocator-development,2wiki,97d1491a0bdb11eba7f7acde48001122,train,2026080205,530,primary,primary,complete
allocator-development,2wiki,982146320bda11eba7f7acde48001122,train,2026080205,207,primary,primary,complete
allocator-development,2wiki,9828d8f5088b11ebbd6fac1f6bf848b6,train,2026080205,491,primary,primary,complete
allocator-development,2wiki,9951a1520bdd11eba7f7acde48001122,train,2026080205,492,primary,primary,complete
allocator-development,2wiki,998f221e0bda11eba7f7acde48001122,train,2026080205,1,primary,primary,complete
allocator-development,2wiki,99abec8a085d11ebbd5cac1f6bf848b6,train,2026080205,545,primary,primary,complete
allocator-development,2wiki,9a509cc008db11ebbd9cac1f6bf848b6,train,2026080205,163,primary,primary,complete
allocator-development,2wiki,9a88a52b089f11ebbd78ac1f6bf848b6,train,2026080205,92,primary,primary,complete
allocator-development,2wiki,9b2d55e2089611ebbd76ac1f6bf848b6,train,2026080205,431,primary,primary,complete
allocator-development,2wiki,9b68bbc908d211ebbd96ac1f6bf848b6,train,2026080205,436,primary,primary,complete
allocator-development,2wiki,9bf40aee08e011ebbda2ac1f6bf848b6,train,2026080205,523,primary,primary,complete
allocator-development,2wiki,9c7e910c097011ebbdb0ac1f6bf848b6,train,2026080205,380,primary,primary,complete
allocator-development,2wiki,9cae95b00bda11eba7f7acde48001122,train,2026080205,184,primary,primary,complete
allocator-development,2wiki,9cdf9a8c0bdc11eba7f7acde48001122,train,2026080205,481,primary,primary,complete
allocator-development,2wiki,9d2b53ca087411ebbd67ac1f6bf848b6,train,2026080205,214,primary,primary,complete
allocator-development,2wiki,9d82dabc0bdc11eba7f7acde48001122,train,2026080205,394,primary,primary,complete
allocator-development,2wiki,9e23c9b40bdb11eba7f7acde48001122,train,2026080205,465,primary,primary,complete
allocator-development,2wiki,9f5138d00bdb11eba7f7acde48001122,train,2026080205,71,primary,primary,complete
allocator-development,2wiki,a00925b60bdc11eba7f7acde48001122,train,2026080205,130,primary,primary,complete
allocator-development,2wiki,a01b983d096e11ebbdb0ac1f6bf848b6,train,2026080205,597,primary,primary,complete
allocator-development,2wiki,a036ffd60bdc11eba7f7acde48001122,train,2026080205,43,primary,primary,complete
allocator-development,2wiki,a098c0ec0bda11eba7f7acde48001122,train,2026080205,271,primary,primary,complete
allocator-development,2wiki,a0aaa36708d311ebbd96ac1f6bf848b6,train,2026080205,6,primary,primary,complete
allocator-development,2wiki,a0f10ce4085f11ebbd5dac1f6bf848b6,train,2026080205,185,primary,primary,complete
allocator-development,2wiki,a0f135740bda11eba7f7acde48001122,train,2026080205,403,primary,primary,complete
allocator-development,2wiki,a0f5f4c5098b11ebbdb0ac1f6bf848b6,train,2026080205,237,primary,primary,complete
allocator-development,2wiki,a131d446097b11ebbdb0ac1f6bf848b6,train,2026080205,99,primary,primary,complete
allocator-development,2wiki,a2b8213e087311ebbd66ac1f6bf848b6,train,2026080205,55,primary,primary,complete
allocator-development,2wiki,a35605d00bdd11eba7f7acde48001122,train,2026080205,199,primary,primary,complete
allocator-development,2wiki,a357cd300bdc11eba7f7acde48001122,train,2026080205,154,primary,primary,complete
allocator-development,2wiki,a36033b40bda11eba7f7acde48001122,train,2026080205,15,primary,primary,complete
allocator-development,2wiki,a377835c098b11ebbdb0ac1f6bf848b6,train,2026080205,433,primary,primary,complete
allocator-development,2wiki,a4b3a9ea0bd911eba7f7acde48001122,train,2026080205,578,primary,primary,complete
allocator-development,2wiki,a5758bfb099411ebbdb0ac1f6bf848b6,train,2026080205,517,primary,primary,complete
allocator-development,2wiki,a5c1b31f08d111ebbd95ac1f6bf848b6,train,2026080205,46,primary,primary,complete
allocator-development,2wiki,a6518d7e089311ebbd75ac1f6bf848b6,train,2026080205,344,primary,primary,complete
allocator-development,2wiki,a66b4e540bda11eba7f7acde48001122,train,2026080205,172,primary,primary,complete
allocator-development,2wiki,a750e86408ac11ebbd83ac1f6bf848b6,train,2026080205,471,primary,primary,complete
allocator-development,2wiki,a7b05890086a11ebbd5fac1f6bf848b6,train,2026080205,112,primary,primary,complete
allocator-development,2wiki,a804fd7a08ba11ebbd88ac1f6bf848b6,train,2026080205,442,primary,primary,complete
allocator-development,2wiki,a818e833088e11ebbd70ac1f6bf848b6,train,2026080205,542,primary,primary,complete
allocator-development,2wiki,a8643efe08c511ebbd8fac1f6bf848b6,train,2026080205,257,primary,primary,complete
allocator-development,2wiki,a969c1b5097f11ebbdb0ac1f6bf848b6,train,2026080205,525,primary,primary,complete
allocator-development,2wiki,a9a7b5b2087411ebbd67ac1f6bf848b6,train,2026080205,487,primary,primary,complete
allocator-development,2wiki,a9e744c80bdc11eba7f7acde48001122,train,2026080205,538,primary,primary,complete
allocator-development,2wiki,aaa7106e0baf11ebab90acde48001122,train,2026080205,579,primary,primary,complete
allocator-development,2wiki,ab5dc40a0bda11eba7f7acde48001122,train,2026080205,527,primary,primary,complete
allocator-development,2wiki,ab5dec140bda11eba7f7acde48001122,train,2026080205,50,primary,primary,complete
allocator-development,2wiki,ab6dff800bdc11eba7f7acde48001122,train,2026080205,239,primary,primary,complete
allocator-development,2wiki,abfb5a5c098a11ebbdb0ac1f6bf848b6,train,2026080205,510,primary,primary,complete
allocator-development,2wiki,ac2df2780bdb11eba7f7acde48001122,train,2026080205,496,primary,primary,complete
allocator-development,2wiki,ae73e4a208bb11ebbd88ac1f6bf848b6,train,2026080205,532,primary,primary,complete
allocator-development,2wiki,aebdabb00bda11eba7f7acde48001122,train,2026080205,266,primary,primary,complete
allocator-development,2wiki,af441c33098111ebbdb0ac1f6bf848b6,train,2026080205,446,primary,primary,complete
allocator-development,2wiki,af46c2e80bd911eba7f7acde48001122,train,2026080205,313,primary,primary,complete
allocator-development,2wiki,af82b0c80bd911eba7f7acde48001122,train,2026080205,529,primary,primary,complete
allocator-development,2wiki,afe6215f08b311ebbd86ac1f6bf848b6,train,2026080205,111,primary,primary,complete
allocator-development,2wiki,b104eac108c711ebbd91ac1f6bf848b6,train,2026080205,136,primary,primary,complete
allocator-development,2wiki,b124e328089711ebbd77ac1f6bf848b6,train,2026080205,223,primary,primary,complete
allocator-development,2wiki,b19ce1b6088311ebbd6dac1f6bf848b6,train,2026080205,209,primary,primary,complete
allocator-development,2wiki,b2287ade089f11ebbd78ac1f6bf848b6,train,2026080205,319,primary,primary,complete
allocator-development,2wiki,b233120f08be11ebbd8aac1f6bf848b6,train,2026080205,278,primary,primary,complete
allocator-development,2wiki,b23f68a80baf11ebab90acde48001122,train,2026080205,536,primary,primary,complete
allocator-development,2wiki,b2410134086911ebbd5eac1f6bf848b6,train,2026080205,173,primary,primary,complete
allocator-development,2wiki,b24d649c0bd911eba7f7acde48001122,train,2026080205,358,primary,primary,complete
allocator-development,2wiki,b345dc69084f11ebbd56ac1f6bf848b6,train,2026080205,28,primary,primary,complete
allocator-development,2wiki,b359c90a087511ebbd67ac1f6bf848b6,train,2026080205,556,primary,primary,complete
allocator-development,2wiki,b390ad4a0bda11eba7f7acde48001122,train,2026080205,304,primary,primary,complete
allocator-development,2wiki,b4590257097611ebbdb0ac1f6bf848b6,train,2026080205,513,primary,primary,complete
allocator-development,2wiki,b510a9ec08e511ebbda4ac1f6bf848b6,train,2026080205,183,primary,primary,complete
allocator-development,2wiki,b51bc7ec09c011ebbdb0ac1f6bf848b6,train,2026080205,192,primary,primary,complete
allocator-development,2wiki,b58b647f08d911ebbd9cac1f6bf848b6,train,2026080205,595,primary,primary,complete
